地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,透視度(河川･湖沼),ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、２-ジクロロエチレン,１、２-ジクロロプロペン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルヘキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30270,20161219,東京湾　２２,東京湾（１７）,A,1105,11,0.5,千葉県,晴れ,14.9,17.1,14,,,14,,8.2,7.6,,1.1,,,,0.15,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.01,,0.016,,,,,,,,0.05,,<0.003,,,2.1,1.7,,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20161219,東京湾　２２,東京湾（１７）,A,1110,13,13,千葉県,晴れ,14.9,18.2,14,,,14,,8.2,7.6,,0.7,,,,0.12,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.01,,0.016,,,,,,,,0.04,,<0.003,,,2.1,1.9,,34.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20170213,東京湾　２２,東京湾（１７）,A,1105,11,0.5,千葉県,快晴,9.2,15.1,15,,,15,,8.2,8,,0.5,,<2.0E+00,<0.5,0.22,0.017,0.003,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.08,,0.087,,,,,,,,0.05,,0.014,,,1.5,1.1,,34.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20170213,東京湾　２２,東京湾（１７）,A,1110,13,14,千葉県,快晴,9.2,13.9,15,,,15,,8.2,8.3,,0.6,,,,0.2,0.015,0.002,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.07,,0.077,,,,,,,,0.06,,0.014,,,1.8,1.5,,34.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20160509,東京湾　２３,東京湾（１７）,A,1145,11,0.5,千葉県,曇り,20.3,19.5,25,,,10.3,,8.2,8,,1.1,,2.00E+00,<0.5,0.24,0.008,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.05,,0.058,,,,,,,,0.01,,<0.003,,,1.6,1.3,,34.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20160509,東京湾　２３,東京湾（１７）,A,1148,13,15,千葉県,曇り,20.3,17.8,25,,,10.3,,8.1,7.2,,1,,,,0.27,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.05,,0.054,,,,,,,,0.01,,0.009,,,1.4,1.4,,34.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20160712,東京湾　２３,東京湾（１７）,A,1230,11,0.5,千葉県,薄曇り,25.5,24.5,27.8,,,7.6,,8.2,8.6,,1.7,,<2.0E+00,<0.5,0.31,0.013,<0.001,,,<0.0005,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,,0.005,,,1.6,1.2,,33.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20160712,東京湾　２３,東京湾（１７）,A,1235,13,15,千葉県,薄曇り,25.5,21.2,27.8,,,7.6,,8.2,8.6,,1.3,,,,0.25,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.01,,0.008,,,1.6,1,,33.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20160927,東京湾　２３,東京湾（１７）,A,1205,11,0.5,千葉県,晴れ,27.2,26.9,29.5,,,10.5,,8.1,8.1,,1.3,,,,0.17,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,,<0.003,,,1.6,1.4,,33.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20160927,東京湾　２３,東京湾（１７）,A,1210,13,15,千葉県,晴れ,27.2,24.8,29.5,,,10.5,,8.1,6.8,,1.5,,,,0.19,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.01,,0.013,,,,,,,,<0.01,,0.004,,,1.3,1.2,,33.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20161122,東京湾　２３,東京湾（１７）,A,1205,11,0.5,千葉県,晴れ,17.8,21.3,29.6,,,18,,8.2,7.5,,0.7,,<2.0E+00,<0.5,0.11,0.014,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.01,,0.016,,,,,,,,<0.01,,0.008,,,1.8,1.3,,34.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20161122,東京湾　２３,東京湾（１７）,A,1210,13,15,千葉県,晴れ,17.8,20.8,29.6,,,18,,8.2,7.5,,0.8,,,,0.11,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.01,,0.017,,,,,,,,<0.01,,0.012,,,1.6,0.2,,34.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20170119,東京湾　２３,東京湾（１７）,A,1140,11,0.5,千葉県,曇り,9.6,16.2,24,,,15,,8.1,7.7,,0.6,,<2.0E+00,<0.5,0.13,0.015,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.07,,0.079,,,,,,,,<0.01,,0.012,,,1.9,1.3,,34.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20170119,東京湾　２３,東京湾（１７）,A,1145,13,15,千葉県,曇り,9.6,15.4,24,,,15,,8.1,9,,0.6,,,,0.18,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.08,,0.088,,,,,,,,<0.01,,0.014,,,1.6,1.6,,34.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20170301,東京湾　２３,東京湾（１７）,A,1150,11,0.5,千葉県,薄曇り,9.9,15.8,26,,,>20.0,,8.1,8.2,,0.7,,,,0.12,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.06,,0.065,,,,,,,,<0.01,,0.014,,,1.5,1.3,,34.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20170301,東京湾　２３,東京湾（１７）,A,1155,13,15,千葉県,薄曇り,9.9,15,26,,,>20.0,,8.1,7.7,,0.8,,,,0.13,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.07,,0.075,,,,,,,,<0.01,,0.014,,,1,0.9,,34.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20160509,東京湾　２４,東京湾（１７）,A,1154,11,0.5,千葉県,曇り,20.3,19.4,27.1,,,8.8,,8.2,8,,0.9,,7.80E+00,<0.5,0.2,0.007,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.01,,0.003,,,1.4,1.3,,34.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20160509,東京湾　２４,東京湾（１７）,A,1200,13,15,千葉県,曇り,20.3,18.1,27.1,,,8.8,,8.1,6.9,,1.1,,,,0.23,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.02,,0.022,,,,,,,,<0.01,,0.004,,,1.5,1.3,,34.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20160712,東京湾　２４,東京湾（１７）,A,1245,11,0.5,千葉県,曇り,25.6,24.3,29,,,7.2,,8.2,8.6,,1.6,,2.00E+00,<0.5,0.23,0.012,0.006,,,<0.0005,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,,<0.003,,,1.7,0.9,,33.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20160712,東京湾　２４,東京湾（１７）,A,1250,13,15,千葉県,曇り,25.6,21,29,,,7.2,,8.2,6.8,,1.3,,,,0.31,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.02,,0.003,,,1.7,1.1,,33.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20160927,東京湾　２４,東京湾（１７）,A,1240,11,0.5,千葉県,晴れ,27.5,28.1,24.8,,,12.5,,8.1,8.2,,1.5,,,,0.15,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,,0.006,,,1.7,1.6,,32.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20160927,東京湾　２４,東京湾（１７）,A,1245,13,15,千葉県,晴れ,27.5,24.5,24.8,,,12.5,,8.1,6.6,,1.4,,,,0.18,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.01,,0.012,,,,,,,,<0.01,,0.006,,,1.6,1.6,,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20161122,東京湾　２４,東京湾（１７）,A,1220,11,0.5,千葉県,晴れ,18.5,21.5,27.5,,,14.5,,8.2,7.5,,1.1,,<2.0E+00,<0.5,0.09,0.012,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.01,,0.015,,,,,,,,<0.01,,0.01,,,1.9,1.1,,34.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20161122,東京湾　２４,東京湾（１７）,A,1225,13,15,千葉県,晴れ,18.5,21,27.5,,,14.5,,8.2,7.2,,1.1,,,,0.08,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.01,,0.016,,,,,,,,<0.01,,0.007,,,1.9,1.1,,34.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20170119,東京湾　２４,東京湾（１７）,A,1200,11,0.5,千葉県,曇り,9.4,16.4,27.1,,,19,,8.1,7.7,,0.6,,<2.0E+00,<0.5,0.13,0.016,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.08,,0.088,,,,,,,,<0.01,,0.015,,,1.7,1.3,,34.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20170119,東京湾　２４,東京湾（１７）,A,1205,13,15,千葉県,曇り,9.4,15.6,27.1,,,19,,8.1,8.2,,0.5,,,,0.13,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.08,,0.088,,,,,,,,<0.01,,0.014,,,1.7,1.6,,34.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20170301,東京湾　２４,東京湾（１７）,A,1210,11,0.5,千葉県,薄曇り,10.4,15.7,23.6,,,11.5,,8.1,8.6,,0.8,,,,0.14,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.05,,0.056,,,,,,,,<0.01,,0.011,,,1.4,1.1,,34.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20170301,東京湾　２４,東京湾（１７）,A,1215,13,15,千葉県,薄曇り,10.4,14.9,23.6,,,11.5,,8.1,8.4,,1.1,,,,0.12,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.04,,0.044,,,,,,,,<0.01,,0.012,,,2.1,0.7,,34.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20160509,東京湾　２５,東京湾（１７）,A,1215,11,0.5,千葉県,曇り,19.6,19.3,10.8,,,7.1,,8.1,7.6,,1.2,,<2.0E+00,<0.5,0.29,0.014,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.01,,0.021,,,,,,,,0.01,,0.006,,,1.5,1.1,,34.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20160509,東京湾　２５,東京湾（１７）,A,1220,13,9.5,千葉県,曇り,19.6,18,10.8,,,7.1,,8.1,7.1,,0.9,,,,0.32,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.03,,0.035,,,,,,,,0.02,,0.008,,,1.4,1.1,,34.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20160712,東京湾　２５,東京湾（１７）,A,1255,11,0.5,千葉県,曇り,25.7,23.9,11,,,6.8,,8.2,8.7,,1.4,,<2.0E+00,<0.5,0.22,0.01,0.003,,,<0.0005,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,,0.006,,,1.4,1.1,,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20160712,東京湾　２５,東京湾（１７）,A,1300,13,10,千葉県,曇り,25.7,20.8,11,,,6.8,,8.1,8,,1.3,,,,0.3,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.01,,<0.003,,,1.3,1.1,,33.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20160927,東京湾　２５,東京湾（１７）,A,1255,11,0.5,千葉県,晴れ,27.6,28,13.5,,,11.5,,8.1,8,,1.5,,,,0.14,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,,0.005,,,1.6,1.6,,33.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20160927,東京湾　２５,東京湾（１７）,A,1300,13,12.5,千葉県,晴れ,27.6,25.3,13.5,,,11.5,,8.1,7.5,,1.8,,,,0.16,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,,<0.003,,,1.9,1.8,,33.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20161122,東京湾　２５,東京湾（１７）,A,1235,11,0.5,千葉県,晴れ,19.3,21.6,14.7,,,5.6,,8.2,7.6,,1,,3.30E+01,<0.5,0.1,0.021,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.02,,0.025,,,,,,,,<0.01,,0.011,,,2.5,1.8,,34.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20161122,東京湾　２５,東京湾（１７）,A,1240,13,13.7,千葉県,晴れ,19.3,20.6,14.7,,,5.6,,8.2,7.4,,1.1,,,,0.1,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.01,,0.017,,,,,,,,<0.01,,0.009,,,1.7,0.5,,34.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20170119,東京湾　２５,東京湾（１７）,A,1210,11,0.5,千葉県,曇り,9.5,16.5,13.9,,,12.1,,8.1,7.9,,0.5,,<2.0E+00,<0.5,0.14,0.016,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.07,,0.078,,,,,,,,<0.01,,0.012,,,1.7,1.6,,34.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20170119,東京湾　２５,東京湾（１７）,A,1215,13,12.9,千葉県,曇り,9.5,13.9,13.9,,,12.1,,8.1,8,,0.6,,,,0.22,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.08,,0.087,,,,,,,,<0.01,,0.013,,,1.8,1.2,,34.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20170301,東京湾　２５,東京湾（１７）,A,1220,11,0.5,千葉県,薄曇り,10.9,15.7,10.7,,,9.1,,8.1,8.3,,1.1,,<2.0E+00,<0.5,0.17,0.019,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.05,,0.054,,,,,,,,<0.01,,0.011,,,1.6,1,,34.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20170301,東京湾　２５,東京湾（１７）,A,1225,13,9.7,千葉県,薄曇り,10.9,15,10.7,,,9.1,,8.1,8.7,,1,,,,0.11,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.04,,0.044,,,,,,,,<0.01,,0.013,,,1.9,1.3,,34.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20160419,東京湾　２７,東京湾（１７）,A,1118,11,0.5,千葉県,快晴,17.8,18.3,51.1,,,17,,8.1,7.9,,1,,<2.0E+00,<0.5,0.2,0.012,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.03,,0.036,,,,,,,,0.12,,0.005,,,1.4,1.1,,34.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20160419,東京湾　２７,東京湾（１７）,A,1124,13,15,千葉県,快晴,17.8,16.3,51.1,,,17,,8.1,7.8,,0.8,,,,0.18,0.016,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.03,,0.04,,,,,,,,0.1,,0.005,,,1.2,1.2,,34.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20160614,東京湾　２７,東京湾（１７）,A,1245,11,0.5,千葉県,曇り,23.7,21.4,48,,,4.2,,8.2,9.3,,2,,,,0.27,0.012,,,,<0.0005,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,<0.012,,,,,,,,0.08,,0.006,,,2.6,2,,33.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.00004,<0.002,<0.001
30310,20160614,東京湾　２７,東京湾（１７）,A,1250,13,15,千葉県,曇り,23.7,19.9,48,,,4.2,,8.1,7.5,,1.2,,,,0.15,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.08,,0.006,,,2.2,1.8,,34.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20160826,東京湾　２７,東京湾（１７）,A,1230,11,0.5,千葉県,晴れ,29.1,28.4,65,,,13.5,,8.2,8.1,,1.5,,2.00E+00,<0.5,0.2,0.009,0.006,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.06,,<0.003,,,1.6,1.4,,32.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20160826,東京湾　２７,東京湾（１７）,A,1235,13,15,千葉県,晴れ,29.1,26.9,65,,,13.5,,8.2,7.4,,1.7,,,,0.26,0.009,0.007,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.06,,0.003,,,1.8,1.2,,33.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20161024,東京湾　２７,東京湾（１７）,A,1145,11,0.5,千葉県,晴れ,17.5,23.8,61.4,,,16.5,,8.2,7.5,,0.7,,4.50E+00,<0.5,0.08,0.01,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,,0.006,,,2.1,1.8,,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20161024,東京湾　２７,東京湾（１７）,A,1150,13,15,千葉県,晴れ,17.5,22.8,61.4,,,16.5,,8.2,7.4,,0.7,,,,0.11,0.01,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,,0.005,,,2.2,2.1,,34.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20161219,東京湾　２７,東京湾（１７）,A,1145,11,0.5,千葉県,晴れ,16.1,18.7,54,,,>20.0,,8.2,7.3,,0.7,,,,0.11,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.01,,0.016,,,,,,,,0.05,,0.003,,,2,1.7,,34.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20161219,東京湾　２７,東京湾（１７）,A,1150,13,15,千葉県,晴れ,16.1,18.2,54,,,>20.0,,8.2,7.3,,0.7,,,,0.1,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.01,,0.016,,,,,,,,0.05,,0.003,,,1.3,1.1,,34.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20170213,東京湾　２７,東京湾（１７）,A,1150,11,0.5,千葉県,快晴,9.5,15.6,66.8,,,>20.0,,8.1,7.7,,<0.5,,<2.0E+00,<0.5,0.18,0.017,0.001,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.08,,0.085,,,,,,,,0.04,,0.016,,,1.7,1.5,,34.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20170213,東京湾　２７,東京湾（１７）,A,1155,13,15,千葉県,快晴,9.5,14.1,66.8,,,>20.0,,8.1,7.5,,<0.5,,,,0.16,0.015,0.001,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.08,,0.085,,,,,,,,0.04,,0.015,,,1.7,1.5,,34.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20160419,東京湾　２８,東京湾（１７）,A,1100,11,0.5,千葉県,快晴,17.8,18.4,>500.0,,,8,,8.1,8.3,,1.4,,<2.0E+00,,0.24,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,<0.01,,<0.012,,,,,,,,0.12,0.9,<0.003,,4.4,2.4,1.2,,34.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20160419,東京湾　２８,東京湾（１７）,A,1105,13,15,千葉県,快晴,17.8,17.8,>500.0,,,8,,8.1,8.4,,1.4,,,,0.24,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.01,,0.017,,,,,,,,0.14,,<0.003,,,1.8,1.5,,34.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20160509,東京湾　２８,東京湾（１７）,A,1124,11,0.5,千葉県,曇り,20.2,19.2,>500.0,,,12.8,,8.2,8.2,,0.9,,<2.0E+00,<0.5,0.19,0.007,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,<0.01,,<0.012,,,,,,,,0.01,0.8,<0.003,,1.3,1.8,1.3,,34.23,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20160509,東京湾　２８,東京湾（１７）,A,1130,13,15,千葉県,曇り,20.2,18.4,>500.0,,,12.8,,8.2,7.7,,1.3,,,,0.29,0.008,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,<0.01,,<0.012,,,,,,,,0.01,,<0.003,,,1.6,1.3,,34.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20160614,東京湾　２８,東京湾（１７）,A,1225,11,0.5,千葉県,晴れ,23.4,20.7,>500.0,,,6,,8.1,8.8,,1.8,,2.30E+01,,0.17,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.08,1.1,0.006,,13,2.9,2.1,,33.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20160614,東京湾　２８,東京湾（１７）,A,1230,13,15,千葉県,晴れ,23.4,19.7,>500.0,,,6,,8.1,6.8,,1.3,,,,0.17,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.03,,0.042,,,,,,,,0.07,,0.009,,,2.1,1.7,,33.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20160712,東京湾　２８,東京湾（１７）,A,1210,11,0.5,千葉県,薄曇り,25.4,24.4,>500.0,,,8.6,,8.2,8.7,,1.8,,<2.0E+00,<0.5,0.23,0.011,0.006,<0.00006,<0.0006,<0.0005,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,<0.012,,<0.005,<0.01,<0.1,<0.1,<0.02,,<0.01,1.4,0.004,,1.9,1.4,1.1,,33.51,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20160712,東京湾　２８,東京湾（１７）,A,1200,13,15,千葉県,薄曇り,25.4,20.9,>500.0,,,8.6,,8.1,7.5,,1.5,,,,0.26,0.01,0.006,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,,0.004,,,1.6,1.2,,34.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20160826,東京湾　２８,東京湾（１７）,A,1210,11,0.5,千葉県,晴れ,28.4,28.3,>500.0,,,11.1,,8.2,7.9,,1.9,,,,0.22,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.06,1.7,0.004,,1.9,1.7,1.4,,32.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20160826,東京湾　２８,東京湾（１７）,A,1215,13,15,千葉県,晴れ,28.4,25.4,>500.0,,,11.1,,8.2,6.9,,1.8,,,,0.19,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.01,,0.013,,,,,,,,0.06,,0.003,,,1.7,0.7,,33.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
