地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域,透視度(河川･湖沼),ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30300,20170707,東京湾　２５,東京湾（１７）,A,1243,上層（表層）,0.5,千葉県,晴れ,27.2,24.2,11.8,,,8.3,,8.3,7.6,,1.3,,<2.0E+00,<0.5,0.17,0.017,<0.001,,,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,<0.012,<0.005,,,,,,,<0.01,0.9,<0.003,1.10E+03,0.2,1.6,1.2,,34.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20170707,東京湾　２５,東京湾（１７）,A,1248,下層,10.8,千葉県,晴れ,27.2,23.9,11.8,,,8.3,,8.2,7.6,,1.1,,,,0.13,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,,<0.003,,,1.8,1.2,,34.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20170922,東京湾　２５,東京湾（１７）,A,1205,上層（表層）,0.5,千葉県,一時雨,25.8,24.5,12.1,,,5.3,,8.3,7.1,,1.6,,,,0.28,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,<0.01,,0.012,,,,,,,,<0.01,1.3,0.006,1.60E+03,2.6,1.2,0.8,,34.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20170922,東京湾　２５,東京湾（１７）,A,1209,下層,11.1,千葉県,一時雨,25.8,24.2,12.1,,,5.3,,8.3,7,,1.2,,,,0.18,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,<0.01,,0.012,,,,,,,,<0.01,,0.005,,,1.2,0.9,,34.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20171128,東京湾　２５,東京湾（１７）,A,1226,上層（表層）,0.5,千葉県,曇り,15.4,16.8,12.9,,,2.9,,8.3,7.9,,1.3,,6.00E+00,<0.5,0.16,0.027,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.08,,0.088,,,,,,,,<0.01,0.9,0.023,2.80E+02,1.2,1.1,0.7,,33.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20171128,東京湾　２５,東京湾（１７）,A,1231,下層,11.9,千葉県,曇り,15.4,17.2,12.9,,,2.9,,8.3,7.7,,1,,,,0.17,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.06,,0.071,,,,,,,,<0.01,,0.022,,,0.9,0.7,,33.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20180116,東京湾　２５,東京湾（１７）,A,1348,上層（表層）,0.5,千葉県,晴れ,13.1,15,13.2,,,13.2,,8.2,8,,1,,2.00E+00,<0.5,0.08,0.017,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.06,,0.067,,,,,,,,0.01,0.6,0.016,3.40E+02,0.1,0.6,0.5,,34.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20180116,東京湾　２５,東京湾（１７）,A,1351,下層,12.2,千葉県,晴れ,13.1,15.2,13.2,,,13.2,,8.2,7.9,,0.6,,,,0.12,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.07,,0.077,,,,,,,,0.02,,0.014,,,0.6,0.5,,34.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20180303,東京湾　２５,東京湾（１７）,A,1218,上層（表層）,0.5,千葉県,快晴,13.9,14.4,11.8,,,3,,8.2,8.3,,1.4,,,,0.24,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.09,,0.095,,,,,,,,0.03,0.7,0.019,5.50E+02,0.4,1,0.8,,34.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20180303,東京湾　２５,東京湾（１７）,A,1221,下層,10.8,千葉県,快晴,13.9,14.5,11.8,,,3,,8.2,8.1,,1.1,,,,0.26,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.08,,0.084,,,,,,,,0.03,,0.018,,,0.9,0.7,,34.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20170421,東京湾　２７,東京湾（１７）,A,1159,上層（表層）,0.5,千葉県,曇り,17.3,15.8,57.1,,,6.8,,8.3,9.4,,1.9,,2.30E+01,<0.5,0.27,0.019,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.06,,0.067,,,,,,,,0.02,1,0.005,1.20E+03,5.6,1.1,0.9,,34.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20170421,東京湾　２７,東京湾（１７）,A,1206,下層,15,千葉県,曇り,17.3,15.7,57.1,,,6.8,,8.1,8.6,,1.4,,,,0.23,0.023,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.06,,0.067,,,,,,,,0.01,,0.012,,,0.9,0.9,,34.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20170613,東京湾　２７,東京湾（１７）,A,1249,上層（表層）,0.5,千葉県,雨,18.1,20.7,67.1,,,17,,8.3,7.5,,1.1,,,,0.13,0.006,,,,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.003,<0.01,,0.013,<0.005,,,,,,,<0.01,0.9,<0.003,4.20E+02,<0.1,0.8,0.8,,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20170613,東京湾　２７,東京湾（１７）,A,1252,下層,15,千葉県,雨,18.1,20.5,67.1,,,17,,8.2,7.3,,0.9,,,,0.1,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,,0.003,,,0.8,0.8,,34.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20170830,東京湾　２７,東京湾（１７）,A,1220,上層（表層）,0.5,千葉県,晴れ,29.1,26.3,66.7,,,17,,8.2,7.1,,1.2,,<2.0E+00,<0.5,0.11,0.009,<0.001,<0.00006,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.09,0.9,<0.003,1.30E+02,0.3,1.3,1,,34.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20170830,東京湾　２７,東京湾（１７）,A,1225,下層,15,千葉県,晴れ,29.1,25.7,66.7,,,17,,8.3,7.1,,0.8,,,,0.12,0.01,<0.001,<0.00006,0.0009,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.06,,0.003,,,1.2,1,,34.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20171026,東京湾　２７,東京湾（１７）,A,1154,上層（表層）,0.5,千葉県,快晴,19.1,21.5,64,,,10.5,,8.3,7.3,,1.3,,4.00E+00,<0.5,0.27,0.015,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.03,,0.036,,,,,,,,0.02,0.8,0.009,2.90E+02,1,1.1,0.9,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20171026,東京湾　２７,東京湾（１７）,A,1200,下層,15,千葉県,快晴,19.1,21.9,64,,,10.5,,8.3,7.2,,0.8,,,,0.2,0.012,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.03,,0.039,,,,,,,,<0.01,,0.008,,,1.1,1,,34.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20171218,東京湾　２７,東京湾（１７）,A,1253,上層（表層）,0.5,千葉県,薄曇り,10.3,16.1,52.7,,,16.5,,8.2,7.5,,1.5,,,,0.26,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.07,,0.078,,,,,,,,0.01,0.9,0.014,2.00E+02,0.7,0.8,0.4,,34.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20171218,東京湾　２７,東京湾（１７）,A,1257,下層,15,千葉県,薄曇り,10.3,16.4,52.7,,,16.5,,8.2,7.1,,1.3,,,,0.27,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.07,,0.079,,,,,,,,0.01,,0.015,,,0.7,0.4,,34.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20180222,東京湾　２７,東京湾（１７）,A,1155,上層（表層）,0.5,千葉県,曇り,5.6,15.3,60,,,>20.0,,8.1,7.8,,1.4,,<2.0E+00,<0.5,0.14,0.021,0.001,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.07,,0.075,,,,,,,,0.1,0.8,0.017,1.30E+02,0.4,0.5,0.4,,34.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20180222,東京湾　２７,東京湾（１７）,A,1158,下層,15,千葉県,曇り,5.6,15.6,60,,,>20.0,,8,7.8,,0.9,,,,0.13,0.019,0.001,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.07,,0.075,,,,,,,,0.08,,0.014,,,0.5,0.5,,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20170421,東京湾　２８,東京湾（１７）,A,1135,上層（表層）,0.5,千葉県,曇り,16.6,15.9,500,,,6.9,,8.3,9.7,,1.4,,,,0.17,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.02,,0.024,,,,,,,,0.01,1,0.007,1.00E+03,4.2,1.1,0.9,,33.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20170421,東京湾　２８,東京湾（１７）,A,1140,下層,15,千葉県,曇り,16.6,15.5,500,,,6.9,,8.2,8.8,,1.2,,,,0.15,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.02,,0.024,,,,,,,,0.02,,0.006,,,1,0.9,,34.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20170515,東京湾　２８,東京湾（１７）,A,1150,上層（表層）,0.5,千葉県,曇り,19,18.2,>500.0,,,7.8,,8.2,8.9,,1.8,,<2.0E+00,<0.5,0.21,0.014,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.02,,0.022,,,,,,,,<0.01,1.4,0.005,1.50E+03,7.4,1.4,1.2,,33.78,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20170515,東京湾　２８,東京湾（１７）,A,1154,下層,15,千葉県,曇り,19,16.1,>500.0,,,7.8,,8.1,7.8,,1.4,,,,0.2,0.02,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.04,,0.043,,,,,,,,<0.01,,0.009,,,1.2,1.1,,34.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20170613,東京湾　２８,東京湾（１７）,A,1227,上層（表層）,0.5,千葉県,雨,18.7,20.9,>500.0,,,12.5,,8.2,7.5,,1.1,,,,0.06,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,<0.01,,0.013,,,,,,,,<0.01,0.8,<0.003,4.70E+02,<0.1,0.8,0.8,,34.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20170613,東京湾　２８,東京湾（１７）,A,1231,下層,15,千葉県,雨,18.7,20.2,>500.0,,,12.5,,8.2,7.7,,1,,,,0.1,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,,0.003,,,0.8,0.8,,34.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20170707,東京湾　２８,東京湾（１７）,A,1140,上層（表層）,0.5,千葉県,晴れ,25.4,24,>500.0,,,15,,8.2,7.5,,1.2,,2.30E+01,<0.5,0.16,0.011,<0.001,<0.00006,<0.0006,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,<0.012,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,<0.01,0.8,<0.003,4.50E+02,0.2,1.6,1.2,,34.45,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20170707,東京湾　２８,東京湾（１７）,A,1145,下層,15,千葉県,晴れ,25.4,22.6,>500.0,,,15,,8.2,7.5,,1.1,,,,0.15,0.011,<0.001,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.01,,<0.003,,,1.5,1.2,,34.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20170830,東京湾　２８,東京湾（１７）,A,1155,上層（表層）,0.5,千葉県,晴れ,29,26.2,>500.0,,,16,,8.2,7.1,,1,,,,0.08,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,<0.01,,0.012,,,,,,,,0.07,0.9,0.003,2.60E+02,0.3,1.3,1.1,,34.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20170830,東京湾　２８,東京湾（１７）,A,1200,下層,15,千葉県,晴れ,29,25.6,>500.0,,,16,,8.2,7.2,,0.9,,,,0.08,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.07,,0.003,,,1.2,1.1,,34.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20170922,東京湾　２８,東京湾（１７）,A,1115,上層（表層）,0.5,千葉県,一時雨,26.3,24.7,>500.0,,,14.5,,8.3,7.5,,1.2,,,,0.14,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,<0.01,,0.012,,,,,,,,<0.01,1,0.003,4.90E+02,0.5,0.9,0.8,,34.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20170922,東京湾　２８,東京湾（１７）,A,1118,下層,15,千葉県,一時雨,26.3,24.3,>500.0,,,14.5,,8.3,7.2,,1.6,,,,0.28,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,<0.01,,0.013,,,,,,,,<0.01,,0.008,,,1.2,1.1,,34.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20171026,東京湾　２８,東京湾（１７）,A,1130,上層（表層）,0.5,千葉県,快晴,18.9,22,>500.0,,,16,,8.3,7,,1,,,,0.1,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.02,,0.027,,,,,,,,<0.01,0.6,0.009,1.40E+02,0.3,0.9,0.9,,34.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20171026,東京湾　２８,東京湾（１７）,A,1134,下層,15,千葉県,快晴,18.9,22,>500.0,,,16,,8.3,7,,0.6,,,,0.12,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.03,,0.037,,,,,,,,0.01,,0.007,,,1,0.9,,34.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20171128,東京湾　２８,東京湾（１７）,A,1137,上層（表層）,0.5,千葉県,曇り,14.1,17.2,>500.0,,,12,,8.3,7.6,,1.1,,2.00E+00,<0.5,0.22,0.023,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.08,,0.094,,,,,,,,<0.01,0.9,0.022,4.30E+02,0.6,0.8,0.6,,33.84,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20171128,東京湾　２８,東京湾（１７）,A,1141,下層,15,千葉県,曇り,14.1,17.4,>500.0,,,12,,8.3,7.7,,0.8,,,,0.17,0.023,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.08,,0.091,,,,,,,,<0.01,,0.019,,,0.9,0.7,,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20171218,東京湾　２８,東京湾（１７）,A,1222,上層（表層）,0.5,千葉県,薄曇り,10.6,16.5,>500.0,,,>20.0,,8.2,7.4,,1.7,,,,0.29,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.07,,0.076,,,,,,,,0.01,1,0.014,2.00E+02,0.5,0.8,0.7,,34.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20171218,東京湾　２８,東京湾（１７）,A,1226,下層,15,千葉県,薄曇り,10.6,16.7,>500.0,,,>20.0,,8.2,7.3,,1.4,,,,0.21,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.06,,0.067,,,,,,,,0.01,,0.015,,,0.7,0.4,,34.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20180116,東京湾　２８,東京湾（１７）,A,1300,上層（表層）,0.5,千葉県,晴れ,11.7,14.4,>500.0,,,>20.0,,8.2,7.8,,1.1,,<2.0E+00,<0.5,0.2,0.022,<0.001,<0.00006,<0.0006,<0.0003,<0.1,<0.001,<0.005,0.003,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.004,0.05,,0.054,<0.005,,,,,,,0.02,<0.5,0.016,1.70E+02,1.2,0.5,0.5,,34.61,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20180116,東京湾　２８,東京湾（１７）,A,1304,下層,15,千葉県,晴れ,11.7,14.8,>500.0,,,>20.0,,8.2,7.8,,0.8,,,,0.18,0.02,0.001,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.06,,0.068,,,,,,,,0.01,,0.016,,,0.5,0.5,,34.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20180222,東京湾　２８,東京湾（１７）,A,1133,上層（表層）,0.5,千葉県,曇り,5.2,15.5,>500.0,,,20,,8.2,7.7,,1.2,,,,0.11,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.06,,0.064,,,,,,,,0.08,0.7,0.013,7.40E+01,0.3,0.5,0.4,,34.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20180222,東京湾　２８,東京湾（１７）,A,1136,下層,15,千葉県,曇り,5.2,15.7,>500.0,,,20,,8.2,7.7,,1.1,,,,0.1,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.06,,0.062,,,,,,,,0.04,,0.012,,,0.5,0.4,,34.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20180303,東京湾　２８,東京湾（１７）,A,1259,上層（表層）,0.5,千葉県,快晴,14.4,15.7,>500.0,,,16.8,,8.2,8.3,,1.2,,,,0.22,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.1,,0.1,,,,,,,,<0.01,0.9,0.017,3.70E+02,0.1,0.8,0.6,,34.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30315,20180303,東京湾　２８,東京湾（１７）,A,1302,下層,15,千葉県,快晴,14.4,14.8,>500.0,,,16.8,,8.2,8,,1,,,,0.25,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.09,,0.095,,,,,,,,<0.01,,0.016,,,0.9,0.7,,34.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30320,20170516,太平洋　１,太平洋,,952,上層（表層）,0.5,千葉県,曇り,17.6,15.7,18.8,,,7,,8.2,9.1,,1.3,,<2.0E+00,<0.5,0.26,0.038,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.04,,0.045,,,,,,,,0.04,,0.011,,,1.1,1,,34.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30320,20170516,太平洋　１,太平洋,,958,下層,15,千葉県,曇り,17.6,14.3,18.8,,,7,,8.1,6.9,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30320,20171113,太平洋　１,太平洋,,1310,上層（表層）,0.5,千葉県,晴れ,18.2,18.9,20,,,7.4,,8.2,7.9,,1.9,,<2.0E+00,<0.5,0.2,0.019,0.001,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.004,0.04,,0.044,<0.005,,,,,,,0.02,,0.007,,,1.2,1.1,,33.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30320,20171113,太平洋　１,太平洋,,1315,下層,15,千葉県,晴れ,18.2,18.9,20,,,7.4,,8.2,7.6,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30320,20171220,太平洋　１,太平洋,,1223,上層（表層）,0.5,千葉県,晴れ,8.8,15.6,19.6,,,11.5,,8.2,7.7,,1.3,,<2.0E+00,<0.5,0.25,0.016,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.08,,0.084,,,,,,,,0.01,,0.012,,,0.7,0.6,,34.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30320,20171220,太平洋　１,太平洋,,1226,下層,15,千葉県,晴れ,8.8,16,19.6,,,11.5,,8.2,7.7,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30320,20180130,太平洋　１,太平洋,,1413,上層（表層）,0.5,千葉県,晴れ,5.9,12.2,20.6,,,12,,8.2,8.4,,1.7,,<2.0E+00,<0.5,0.16,0.023,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.11,,0.11,,,,,,,,0.03,,0.019,,,0.6,0.6,,34.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30320,20180130,太平洋　１,太平洋,,1417,下層,15,千葉県,晴れ,5.9,12.2,20.6,,,12,,8.2,8.4,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30330,20170516,太平洋　２,太平洋,,851,上層（表層）,0.5,千葉県,曇り,17.7,15.8,15.5,,,8,,8.2,8.8,,1.6,,2.00E+00,<0.5,0.24,0.033,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.03,,0.044,,,,,,,,0.03,,0.012,,,1.2,1,,34.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30330,20170516,太平洋　２,太平洋,,855,下層,14.5,千葉県,曇り,17.7,15.4,15.5,,,8,,8.1,8.7,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30330,20171113,太平洋　２,太平洋,,1207,上層（表層）,0.5,千葉県,晴れ,17.1,19.5,15.5,,,8.1,,8.3,8.2,,2.4,,<2.0E+00,<0.5,0.2,0.021,<0.001,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.002,0.01,,0.012,<0.005,,,,,,,0.03,,0.004,,,1.6,1,,33.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30330,20171113,太平洋　２,太平洋,,1212,下層,14.5,千葉県,晴れ,17.1,19.2,15.5,,,8.1,,8.3,7.1,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30330,20171220,太平洋　２,太平洋,,1124,上層（表層）,0.5,千葉県,晴れ,8.8,10.8,15,,,9.5,,8.2,9,,1.4,,<2.0E+00,<0.5,0.42,0.023,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.13,,0.13,,,,,,,,0.03,,0.013,,,1.2,1,,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30330,20171220,太平洋　２,太平洋,,1126,下層,14,千葉県,晴れ,8.8,11,15,,,9.5,,8.2,9,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30330,20180130,太平洋　２,太平洋,,1314,上層（表層）,0.5,千葉県,晴れ,5.8,11.7,15.6,,,11.5,,8.2,7.6,,1.4,,<2.0E+00,<0.5,0.15,0.021,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.11,,0.11,,,,,,,,0.03,,0.017,,,0.6,0.5,,34.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
